"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","experiment_ID","group_ID","repeated_trait_ID","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","type_measure_dispersion_experiment","n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","type_measure_dispersion_control","n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control"
"GNM_143","included","NA","log","Gwinner H; Berger S",2005,"Lake_Ammersee_Germany -(South Germany, 48 N 11 E)","5","5","7","Sturnus_vulgaris","Achilea_millefolia, Heracleum_spondyleum, Anthriscus_sylvestris, Aegopodium_podagraria, Salix_alba, Sambucus_niger","Brachipodium_silvaticum (grass)","1","0","1",861.111099999999,"mean",701.079399999999,"SD",13,708.3333,"mean",434.791,"SD",20,"bacteria load (May)","parasitic_and_pathogenic_load","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Fig 4, text page 3","microoragnism","a","TR","In May","JMGS","I added 1 to NPH as well; The data extractor (TR) made some assumptions about the timing of the data extraction, given that the period of data collection is not clear in the article, I cannot properly check the data. Therefore, we need to decide if its worth or not make such assumptions, or marking it as NA.","no","yes","no",1,1
"GNM_143","included","NA","NA","Gwinner H; Berger S",2005,"Lake_Ammersee_Germany -(South Germany, 48 N 11 E)","5","6","7","Sturnus_vulgaris","Achilea_millefolia, Heracleum_spondyleum, Anthriscus_sylvestris, Aegopodium_podagraria, Salix_alba, Sambucus_niger","Brachipodium_silvaticum (grass)","1","0","1",1305.55559999999,"mean",486.110999999999,"SD",25,1833.3333,"mean",977.169899999999,"SD",22,"bacteria load (June)","parasitic_and_pathogenic_load","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Fig 4, text page 3","microoragnism","a","TR","In June","JMGS","I added 1 to NPH as well; The data extractor (TR) made some assumptions about the timing of the data extraction, given that the period of data collection is not clear in the article, I cannot properly check the data. Therefore, we need to decide if its worth or not make such assumptions, or marking it as NA.","no","yes","no",1,1
"GNM_143","included","NA","NA","Gwinner H; Berger S",2005,"Lake_Ammersee_Germany -(South Germany, 48 N 11 E)","5","5","8","Sturnus_vulgaris","Achilea_millefolia, Heracleum_spondyleum, Anthriscus_sylvestris, Aegopodium_podagraria, Salix_alba, Sambucus_niger","Brachipodium_silvaticum (grass)","1","0","1",1.42436999999999,"mean",0.4849198,"SD",43,1.367227,"mean",0.4950315,"SD",41,"mite load (May)","parasitic_and_pathogenic_load","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Fig 3, text page 3","arthropod","a","TR",NA,"JMGS","I added the mite species; ; The data extractor (TR) made some assumptions about the timing of the data extraction, given that the period of data collection is not clear in the article, I cannot properly check the data. Therefore, we need to decide if its worth or not make such assumptions, or marking it as NA.","no","yes","no",1,1
"GNM_143","included","NA","NA","Gwinner H; Berger S",2005,"Lake_Ammersee_Germany -(South Germany, 48 N 11 E)","5","6","8","Sturnus_vulgaris","Achilea_millefolia, Heracleum_spondyleum, Anthriscus_sylvestris, Aegopodium_podagraria, Salix_alba, Sambucus_niger","Brachipodium_silvaticum (grass)","1","0","1",1.64958,"mean",0.515854099999999,"SD",23,1.669748,"mean",0.462108499999999,"SD",21,"mite load(June)","parasitic_and_pathogenic_load","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Fig 3, text page 3","arthropod","a","TR","mite load score","JMGS","I added the mite species; ; The data extractor (TR) made some assumptions about the timing of the data extraction, given that the period of data collection is not clear in the article, I cannot properly check the data. Therefore, we need to decide if its","no","yes","no",1,1
"GNM_161","excluded","No birds+No nests","Contingency Table","Lafuma, L",2001,"Montpellier","NA","NA","NA","Gallus_gallus","NA","NA","NA","0","1",NA,"NA",NA,"NA",NA,NA,"NA",NA,"NA",NA,"NA","NA","NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,"NA","NA","NA","TR/JMGS/SD","NA","JMGS","We need to decide if we will include or not contigency table data -> We decided in group to not include it, as it is just one paper","NA","NA","yes?",NA,NA
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR",1988,"SWRC_Philadelphia","1","1","1","Sturnus_vulgaris","Daucus_carota, Erigeron_philadelphicus","grass","2","1","1",41.45161,"mean",1.935484,"SD",4,39.5161299999999,"mean",3.870968,"SD",4,"chick mass (May, Day6)","morphology","exclude_NA","We have combined the means, standard deviations and sample sizes for different months together for this paper. We realised that the sample size was as low as 1 in some cases, with effective sample size being 0.5 which does not allow us to estimate the effect size (SMDH specifically). Instead of removing this data, we decided to combine the months together, in this article for all the fitness traits.",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2","NA","c","TR","Treatment = PA (plant addition); control = PR (plant removal); I scored as 2 for comparison type, even though plant removal is not exactly the same as no added material","JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR",1988,"SWRC_Philadelphia","1","1","2","Sturnus_vulgaris","Daucus_carota, Erigeron_philadelphicus","blank","1","1","1",41.45161,"mean",1.935484,"SD",4,38.5483899999999,"mean",3.870968,"SD",4,"chick mass (May, Day6)","morphology","exclude_NA","We have combined the means, standard deviations and sample sizes for different months together for this paper. We realised that the sample size was as low as 1 in some cases, with effective sample size being 0.5 which does not allow us to estimate the effect size (SMDH specifically). Instead of removing this data, we decided to combine the months together, in this article for all the fitness traits.",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2","NA","c","TR","Treatment = PA (plant addition); control = NR (nest replacement)","JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR",1988,"SWRC_Philadelphia","1","1","3","Sturnus_vulgaris","grass","blank","3","1","1",39.5161299999999,"mean",39.5161299999999,"SD",4,38.5483899999999,"mean",3.870968,"SD",4,"chick mass (May, Day6)","morphology","exclude_NA","We have combined the means, standard deviations and sample sizes for different months together for this paper. We realised that the sample size was as low as 1 in some cases, with effective sample size being 0.5 which does not allow us to estimate the effect size (SMDH specifically). Instead of removing this data, we decided to combine the months together, in this article for all the fitness traits.",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2","NA","c","TR",NA,"JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR",1988,"SWRC_Philadelphia","1","1","1","Sturnus_vulgaris","Daucus_carota, Erigeron_philadelphicus","grass","2","1","1",71.45161,"mean",1.935484,"SD",4,69.0322599999999,"mean",4.83870999999999,"SD",4,"chick mass (May, Day12)","morphology","exclude_NA","We have combined the means, standard deviations and sample sizes for different months together for this paper. We realised that the sample size was as low as 1 in some cases, with effective sample size being 0.5 which does not allow us to estimate the effect size (SMDH specifically). Instead of removing this data, we decided to combine the months together, in this article for all the fitness traits.",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2","NA","c","TR","Treatment = PA (plant addition); control = PR (plant removal); I scored as 2 for comparison type, even though plant removal is not exactly the same as no added material","JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR",1988,"SWRC_Philadelphia","1","1","2","Sturnus_vulgaris","Daucus_carota, Erigeron_philadelphicus","blank","1","1","1",71.45161,"mean",1.935484,"SD",4,70.4838699999999,"mean",1.935484,"SD",4,"chick mass (May, Day12)","morphology","exclude_NA","We have combined the means, standard deviations and sample sizes for different months together for this paper. We realised that the sample size was as low as 1 in some cases, with effective sample size being 0.5 which does not allow us to estimate the effect size (SMDH specifically). Instead of removing this data, we decided to combine the months together, in this article for all the fitness traits.",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2","NA","c","TR","Treatment = PA (plant addition); control = NR (nest replacement)","JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR",1988,"SWRC_Philadelphia","1","1","3","Sturnus_vulgaris","grass","blank","3","1","1",69.0322599999999,"mean",4.83870999999999,"SD",4,70.4838699999999,"mean",1.935484,"SD",4,"chick mass (May, Day12)","morphology","exclude_NA","We have combined the means, standard deviations and sample sizes for different months together for this paper. We realised that the sample size was as low as 1 in some cases, with effective sample size being 0.5 which does not allow us to estimate the effect size (SMDH specifically). Instead of removing this data, we decided to combine the months together, in this article for all the fitness traits.",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2","NA","c","TR",NA,"JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2
